,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,total_minutes,total_calls,total_charge,x0_415,x0_510,x1_yes,x2_yes
0,-1.5083659904394295,1.6581101010264352,0.832457365105335,-1.5302035019196405,0.832507732248046,-1.3105250884816009,-0.972401349369473,-1.3111419910543065,-1.6168715649042509,0.19338106956415452,-1.618393444894879,-0.9870595547286316,0.224309068181651,-0.9811355620271728,-0.42688391511806056,-1.1528248118994782,-1.3316381496451837,-0.21987545778069434,0.0,0.0,0.0,1.0
1,0.4326119308859232,-0.5922933075558886,0.8086533147073411,-0.09745494008821308,0.808811416209836,0.3798816876475439,0.04021379919168063,0.3795949813809737,0.056731582902529575,0.9134235335523452,0.05870031222293419,-1.4141979625527723,0.6334670479062733,-1.4161692869019666,-1.1917995633288403,0.6859327075329755,0.5263215326406796,0.7748695827959996,0.0,1.0,1.0,0.0
2,-0.2641493742052291,-0.5922933075558886,-0.061110065219368175,0.5448116565948405,-0.06148964555712396,1.6481775963344516,0.7490444031844882,1.6476477107074332,-1.0062866844245042,1.1191499518346852,-1.0044970563477749,0.9706581477986792,1.0426250276308957,0.96992477983554,-0.42688391511806056,0.3637102474888951,1.4553013737836111,0.475691045924261,1.0,0.0,0.0,0.0
3,-0.2641493742052291,-0.5922933075558886,-0.6177586283724622,-0.3938856770188532,-0.6172759671805788,0.32294580320184674,0.6984136457564305,0.32185123232239177,-1.0843614724202753,1.1705815564052702,-1.0845704983321796,0.22316593410643346,-1.0031648709922156,0.2185028914154414,1.1029473813034991,-0.7789147900053185,0.7585664929264124,-0.6238136716012131,1.0,0.0,0.0,0.0
4,0.5819179248340272,-0.5922933075558886,-0.1819613980091845,0.3965962881295204,-0.1821254362970984,-0.44470698363496575,-0.4660937750888962,-0.4449857551755768,0.8254679570147351,-0.9381142309887164,0.8238465356294699,0.6858992092492521,-0.5940068912675934,0.6799022965856777,-0.42688391511806056,0.1162697918236424,-0.6058726487522683,-0.1179471234521534,0.0,1.0,0.0,0.0
5,0.5321492601846591,-0.5922933075558886,-1.0975017979320367,-0.3444805541970798,-1.097664919591549,0.4446707975340271,0.14147531404779598,0.44426798032658577,0.21688499417590568,1.1191499518346852,0.21884719619174367,-0.5599211469044914,-0.18484891154297128,-0.5592846773000993,0.3380317330927192,-0.3082280565620803,0.4972909126049629,-0.7738748304737876,1.0,0.0,0.0,0.0
6,-1.7572093136862696,1.5855164426850696,0.6987884667165989,-1.2831778878107734,0.6989466782145024,0.2463768551541856,-0.7192475622291845,0.24562948356506395,0.5231783932362372,0.19338106956415452,0.5213468659106072,-1.307413360596737,-0.5940068912675934,-1.3107065657201982,-1.1917995633288403,0.8047041262523,-1.0993931893594506,0.7295681008722041,1.0,0.0,0.0,1.0
7,0.5819179248340272,-0.5922933075558886,-0.5170491843809485,-0.09745494008821308,-0.5171051766554209,-1.5834246725489078,0.9515674328967187,-1.583692486610813,-0.9662483316061602,-0.9895458355593012,-0.9644603353555724,-0.3819468103110994,-1.0031648709922156,-0.3879077553797261,0.3380317330927192,-1.7400834933450111,-0.1413827281808025,-1.3325931075339426,1.0,0.0,0.0,0.0
8,-1.0853323409198012,-0.5922933075558886,-0.3339411043963781,0.6436219022383872,-0.3339972799965308,0.13250508626279112,1.7110287943175841,0.13245173541024285,0.14081212382105182,-0.9895458355593012,0.13877375420733892,-0.666705748860526,-0.18484891154297128,-0.6647473984818677,1.1029473813034991,-0.06958548376492744,0.7875971129621291,-0.2566829118437796,1.0,0.0,0.0,0.0
9,-0.11484338025712505,1.6581101010264352,0.07622099476905961,1.2858884989214407,0.0763798295742758,-0.11290820876176533,0.29336758633196897,-0.11238176059814438,-0.4197248156357646,-0.3723665807122809,-0.4217403396834951,0.0807864648317198,0.224309068181651,0.08667448993823096,-0.42688391511806056,-0.2455431411268849,0.7295358728906959,-0.06226405192082009,0.0,1.0,0.0,1.0
